Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation  [sfc],Snowfall amount raw  [sfc],Total Cloud Cover  [sfc],High Cloud Cover  [high cld lay],Medium Cloud Cover  [mid cld lay],Low Cloud Cover  [low cld lay],Sunshine Duration  [sfc],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc]
2018,8,2,21,0,27.36,84.00,1002.30,0.20,0.00,100.00,100.00,51.00,100.00,0.00,0.00,20.29,27.47,23.99,25.80,41.59,48.86,25.56
2018,8,2,22,0,27.33,85.00,1002.20,0.00,0.00,100.00,100.00,100.00,100.00,0.00,0.00,20.52,21.61,25.07,21.04,43.28,45.67,28.44
2018,8,2,23,0,27.11,88.00,1001.60,0.10,0.00,100.00,0.00,100.00,100.00,0.00,0.00,20.18,15.52,24.03,16.53,48.94,42.02,29.52
2018,8,3,0,0,27.19,87.00,1001.20,0.00,0.00,100.00,0.00,100.00,100.00,0.00,0.00,23.05,14.47,28.04,15.64,52.44,45.56,30.96
2018,8,3,1,0,26.75,91.00,1000.70,0.20,0.00,100.00,0.00,100.00,100.00,0.00,0.00,22.86,7.24,26.88,7.70,56.79,43.20,33.12
2018,8,3,2,0,26.76,94.00,1000.10,0.40,0.00,100.00,5.00,100.00,100.00,0.00,0.00,24.20,22.75,28.04,24.26,53.34,49.11,29.52
2018,8,3,3,0,26.40,93.00,999.90,0.40,0.00,100.00,0.00,4.00,100.00,0.00,0.00,24.80,25.82,28.02,25.91,51.73,55.20,31.32
2018,8,3,4,0,26.13,94.00,999.50,0.30,0.00,100.00,0.00,0.00,100.00,0.00,0.00,23.45,17.88,27.78,18.90,50.51,59.60,27.36
2018,8,3,5,0,26.19,94.00,999.60,0.70,0.00,100.00,0.00,0.00,100.00,0.00,0.00,22.21,16.97,26.07,17.68,49.93,61.59,26.64
2018,8,3,6,0,26.29,94.00,999.40,1.10,0.00,100.00,0.00,0.00,100.00,0.00,3.56,20.99,30.96,25.46,33.47,45.95,66.45,24.48
2018,8,3,7,0,26.86,93.00,999.90,0.40,0.00,100.00,0.00,11.00,100.00,0.00,45.39,18.97,56.61,20.32,60.26,32.78,88.11,21.96
2018,8,3,8,0,27.00,92.00,1000.20,0.10,0.00,100.00,0.00,0.00,100.00,0.00,121.93,15.58,56.31,16.70,52.88,29.66,79.51,19.08
2018,8,3,9,0,27.16,92.00,1000.50,0.20,0.00,100.00,0.00,0.00,100.00,0.00,109.47,16.49,53.88,17.08,55.30,24.39,81.51,17.64
2018,8,3,10,0,26.96,92.00,1000.80,0.10,0.00,100.00,0.00,10.00,100.00,0.00,120.15,15.58,49.69,15.82,48.69,21.57,75.50,16.20
2018,8,3,11,0,27.10,91.00,1000.70,0.10,0.00,100.00,0.00,0.00,100.00,0.00,129.05,13.83,38.66,13.10,37.18,18.84,63.92,14.04
2018,8,3,12,0,27.37,90.00,1000.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,181.56,11.98,32.74,10.99,31.61,15.38,69.44,11.52
2018,8,3,13,0,27.48,90.00,1000.50,0.00,0.00,100.00,0.00,0.00,100.00,0.00,165.54,8.89,21.37,7.63,19.29,11.37,79.05,8.64
2018,8,3,14,0,27.82,87.00,1000.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,194.02,6.12,360.00,5.04,360.00,7.20,90.00,6.12
2018,8,3,15,0,27.97,86.00,1000.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,194.02,4.61,308.66,3.89,303.69,4.33,138.37,5.04
2018,8,3,16,0,27.95,86.00,1000.30,0.00,0.00,100.00,0.00,0.00,100.00,0.00,159.31,6.49,266.82,6.21,259.99,7.95,185.19,6.84
2018,8,3,17,0,27.97,86.00,1000.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,133.50,7.79,236.31,7.20,233.13,12.41,196.86,8.64
2018,8,3,18,0,27.98,86.00,1001.10,0.00,0.00,100.00,0.00,0.00,100.00,0.00,122.82,9.73,218.99,9.50,217.30,15.98,202.52,11.16
2018,8,3,19,0,27.50,88.00,1001.70,0.00,0.00,100.00,3.00,0.00,100.00,0.00,33.82,10.46,206.57,11.59,205.77,19.34,204.18,13.32
2018,8,3,20,0,26.46,92.00,1000.20,0.10,0.00,100.00,0.00,0.00,100.00,0.00,0.00,28.94,174.29,36.12,175.43,55.08,180.75,34.20
2018,8,3,21,0,26.24,92.00,1001.00,0.20,0.00,100.00,0.00,0.00,100.00,0.00,0.00,28.44,180.00,35.28,180.58,52.81,191.00,37.44
2018,8,3,22,0,25.88,93.00,1002.10,0.50,0.00,100.00,0.00,0.00,100.00,0.00,0.00,28.67,187.21,36.05,188.62,55.71,206.90,37.44
2018,8,3,23,0,25.69,92.00,1002.80,0.50,0.00,100.00,0.00,0.00,100.00,0.00,0.00,21.86,197.24,27.35,200.82,59.44,208.58,32.76
2018,8,4,0,0,25.75,92.00,1003.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,183.73,22.42,185.53,51.44,209.79,26.28
2018,8,4,1,0,25.86,92.00,1003.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,173.83,21.24,179.03,50.57,208.02,23.40
2018,8,4,2,0,25.88,91.00,1003.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.97,164.29,22.51,172.65,41.38,206.34,26.64
2018,8,4,3,0,25.97,91.00,1003.90,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,12.41,163.14,22.55,171.74,43.67,209.10,20.16
2018,8,4,4,0,26.26,96.00,1004.20,0.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00,13.90,163.44,21.32,168.31,39.95,204.49,21.60
2018,8,4,5,0,26.88,97.00,1004.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,16.28,161.97,22.21,163.03,36.32,193.76,21.60
2018,8,4,6,0,27.18,94.00,1005.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,20.47,19.14,163.61,23.69,163.22,31.04,183.99,23.40
2018,8,4,7,0,27.82,88.00,1005.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,145.07,21.54,170.38,25.57,170.27,27.72,180.74,23.40
2018,8,4,8,0,28.33,84.00,1005.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,199.36,22.51,172.65,25.81,171.98,27.72,180.74,25.20
2018,8,4,9,0,29.43,79.00,1006.00,0.00,0.00,10.00,0.00,0.00,10.00,53.62,478.82,23.22,172.87,25.41,172.67,28.50,183.62,25.56
2018,8,4,10,0,30.57,74.00,1006.10,0.00,0.00,10.00,0.00,0.00,10.00,53.62,678.18,23.98,172.23,25.81,171.98,29.24,184.24,25.20
2018,8,4,11,0,31.16,71.00,1006.00,0.00,0.00,10.00,0.00,0.00,10.00,53.62,776.97,24.34,172.35,25.05,172.57,29.22,183.53,25.56
2018,8,4,12,0,31.76,69.00,1005.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,827.70,24.03,171.38,24.80,170.81,29.17,181.41,25.20
2018,8,4,13,0,32.16,66.00,1005.60,0.00,0.00,10.00,0.00,0.00,10.00,53.62,827.70,23.86,168.69,24.57,169.02,28.80,180.00,25.56
2018,8,4,14,0,32.23,65.00,1005.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,789.43,23.84,165.12,24.88,165.76,29.88,179.31,26.28
2018,8,4,15,0,32.11,66.00,1005.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,695.09,24.48,162.90,25.76,164.60,32.07,177.43,27.36
2018,8,4,16,0,31.71,67.00,1005.00,0.00,0.00,10.00,0.00,0.00,10.00,53.62,560.70,25.16,160.79,27.44,160.85,33.48,179.38,27.36
2018,8,4,17,0,30.96,71.00,1005.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,388.04,24.54,157.57,27.61,157.78,34.21,181.21,26.64
2018,8,4,18,0,30.06,76.00,1005.50,0.00,0.00,10.00,0.00,0.00,10.00,53.62,203.81,23.36,155.41,27.38,155.12,34.56,180.60,28.08
2018,8,4,19,0,28.88,81.00,1005.90,0.00,0.00,0.00,0.00,0.00,0.00,49.25,40.05,21.41,153.00,26.56,153.43,32.40,180.64,27.36
2018,8,4,20,0,28.42,84.00,1005.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.60,149.24,22.91,149.81,32.04,180.00,24.12
2018,8,4,21,0,27.97,87.00,1005.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.61,150.10,22.55,151.39,29.52,180.70,23.40
2018,8,4,22,0,27.68,89.00,1006.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.95,151.70,21.90,152.59,28.45,181.45,22.32
2018,8,4,23,0,27.39,91.00,1006.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.65,152.18,20.62,155.22,28.44,180.73,25.20
2018,8,5,0,0,27.13,92.00,1006.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.36,152.74,19.81,155.30,27.36,180.00,24.48
2018,8,5,1,0,26.92,94.00,1006.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.56,152.70,18.86,156.37,25.20,180.00,23.04
2018,8,5,2,0,26.70,94.00,1006.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.92,151.11,18.86,156.37,23.83,175.67,24.48
2018,8,5,3,0,26.51,95.00,1006.70,0.00,0.00,14.00,0.00,0.00,14.00,0.00,0.00,11.92,151.11,18.86,156.37,24.44,170.68,24.48
2018,8,5,4,0,26.64,94.00,1006.90,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,12.40,154.18,19.05,157.80,25.98,169.62,18.36
2018,8,5,5,0,26.92,92.00,1007.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,13.53,154.80,18.72,157.38,27.47,169.43,24.12
2018,8,5,6,0,27.20,90.00,1007.40,0.00,0.00,20.00,0.00,0.00,20.00,47.23,35.60,14.18,156.04,18.72,157.38,28.82,170.66,17.64
2018,8,5,7,0,28.44,83.00,1007.70,0.00,0.00,10.00,0.00,0.00,10.00,53.62,206.48,16.98,158.88,18.92,158.81,29.59,170.19,21.96
2018,8,5,8,0,29.55,75.00,1007.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,388.04,17.99,160.11,18.79,159.83,29.30,169.38,21.24
2018,8,5,9,0,30.57,70.00,1007.80,0.00,0.00,10.00,0.00,0.00,10.00,53.62,552.69,19.01,161.22,19.35,161.57,29.09,167.86,23.04
2018,8,5,10,0,31.30,67.00,1007.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,694.20,19.93,159.93,20.49,161.57,29.80,168.15,22.68
2018,8,5,11,0,32.05,64.00,1007.50,0.00,0.00,10.00,0.00,0.00,10.00,53.62,802.78,20.39,159.33,20.61,160.62,29.44,168.00,22.68
2018,8,5,12,0,32.63,62.00,1007.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,872.20,20.66,157.46,20.86,158.75,26.90,167.64,22.68
2018,8,5,13,0,32.92,61.00,1006.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,890.00,21.42,155.16,21.46,157.31,25.58,166.16,22.68
2018,8,5,14,0,32.92,61.00,1006.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,836.60,21.60,156.43,22.13,158.03,25.15,170.94,22.32
2018,8,5,15,0,32.71,63.00,1006.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,732.47,21.27,156.04,21.66,158.55,24.16,176.58,21.60
2018,8,5,16,0,32.29,65.00,1006.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,585.62,20.77,154.32,21.75,155.56,22.35,182.77,20.52
2018,8,5,17,0,31.55,68.00,1006.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,408.51,20.01,149.74,21.09,152.56,19.49,184.24,19.44
2018,8,5,18,0,30.51,73.00,1006.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,217.16,18.88,145.10,21.07,146.85,17.02,186.07,19.08
2018,8,5,19,0,29.22,79.00,1006.80,0.00,0.00,0.90,3.00,0.00,0.00,47.96,40.94,16.60,139.40,20.75,141.34,16.04,189.04,20.52
2018,8,5,20,0,29.18,83.00,1006.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.78,139.24,18.22,142.22,18.35,195.95,21.24
2018,8,5,21,0,28.54,86.00,1006.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.51,131.76,18.34,136.59,15.23,186.79,21.60
2018,8,5,22,0,28.25,88.00,1007.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.98,136.12,18.39,139.76,12.37,188.37,21.24
2018,8,5,23,0,27.93,91.00,1007.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,143.13,17.67,146.63,11.37,190.95,19.08
2018,8,6,0,0,27.59,94.00,1007.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,12.48,146.77,17.29,148.63,11.57,185.36,24.12
2018,8,6,1,0,27.35,95.00,1007.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,12.29,148.17,16.75,151.78,11.57,185.36,17.28
2018,8,6,2,0,27.25,95.00,1007.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,11.75,152.65,16.60,155.66,10.90,187.59,16.56
2018,8,6,3,0,27.37,94.00,1007.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,11.12,150.95,15.46,155.22,9.18,191.31,15.12
2018,8,6,4,0,27.31,95.00,1007.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,10.14,152.53,14.01,154.09,8.09,200.85,13.68
2018,8,6,5,0,27.37,95.00,1007.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,9.83,151.56,13.36,152.74,6.61,209.36,12.24
2018,8,6,6,0,27.58,94.00,1007.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,23.14,9.51,150.52,12.88,153.43,5.12,219.29,11.16
2018,8,6,7,0,28.41,91.00,1007.40,0.00,0.00,100.00,0.00,0.00,100.00,0.00,146.85,10.79,154.29,11.27,153.43,4.10,232.13,11.16
2018,8,6,8,0,29.91,85.00,1007.40,0.00,0.00,22.00,0.00,0.00,22.00,45.96,337.31,10.97,156.80,10.64,156.04,3.22,243.43,9.00
2018,8,6,9,0,31.45,74.00,1007.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,558.03,10.64,156.04,9.83,156.25,2.55,278.13,9.00
2018,8,6,10,0,32.35,67.00,1007.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,678.18,9.20,149.42,8.22,151.19,1.53,315.00,7.20
2018,8,6,11,0,33.05,64.00,1006.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,775.19,9.00,143.13,7.99,144.16,1.84,101.31,7.92
2018,8,6,12,0,33.60,60.00,1006.70,0.00,0.00,10.00,0.00,0.00,10.00,53.62,826.81,9.67,135.00,8.67,138.37,6.88,137.12,7.92
2018,8,6,13,0,33.88,59.00,1006.20,0.00,0.00,10.00,0.00,0.00,10.00,53.62,828.59,11.25,129.81,10.44,133.60,8.91,133.36,9.72
2018,8,6,14,0,33.89,59.00,1005.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,778.75,12.50,131.50,11.71,135.00,9.73,141.01,10.08
2018,8,6,15,0,33.64,59.00,1005.80,0.00,0.00,10.00,0.00,0.00,10.00,53.62,680.85,13.28,130.60,12.22,135.00,11.02,141.63,11.16
2018,8,6,16,0,33.11,61.00,1005.50,0.00,0.00,10.00,0.00,0.00,10.00,53.62,546.46,14.57,129.99,13.76,132.88,10.69,135.00,12.24
2018,8,6,17,0,32.29,64.00,1005.80,0.00,0.00,10.00,0.00,0.00,10.00,53.62,384.48,15.04,132.09,14.76,135.00,10.95,117.41,13.68
2018,8,6,18,0,31.12,70.00,1006.20,0.00,0.00,10.00,0.00,0.00,10.00,53.62,203.81,14.51,133.99,15.28,136.91,11.53,104.47,14.76
2018,8,6,19,0,29.52,78.00,1006.60,0.00,0.00,0.00,0.00,0.00,0.00,47.57,35.60,13.76,132.88,15.78,135.00,12.56,117.30,15.48
2018,8,6,20,0,29.20,85.00,1005.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.55,129.61,17.07,132.44,15.27,135.00,18.36
2018,8,6,21,0,28.32,90.00,1006.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.28,130.60,17.57,134.17,17.48,147.62,18.72
2018,8,6,22,0,27.88,92.00,1006.60,0.00,0.00,60.00,0.00,0.00,60.00,0.00,0.00,12.82,128.16,17.07,132.44,16.58,152.88,18.00
2018,8,6,23,0,27.67,93.00,1006.60,0.00,0.00,100.00,1.00,0.00,100.00,0.00,0.00,11.81,127.57,15.31,131.19,14.46,161.11,16.92
2018,8,7,0,0,27.52,94.00,1006.80,0.00,0.00,100.00,17.00,0.00,100.00,0.00,0.00,11.02,128.37,14.29,130.91,12.43,169.99,16.20
2018,8,7,1,0,27.55,94.00,1006.70,0.00,0.00,100.00,3.00,0.00,100.00,0.00,0.00,10.51,128.05,13.25,132.80,9.73,177.88,12.24
2018,8,7,2,0,27.55,94.00,1006.50,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,9.96,130.60,13.24,135.00,7.92,180.00,15.12
2018,8,7,3,0,27.46,95.00,1006.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,9.96,130.60,13.25,137.20,6.49,183.18,15.84
2018,8,7,4,0,27.32,95.00,1006.60,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,9.69,131.99,13.49,136.08,4.80,192.99,11.16
2018,8,7,5,0,27.24,95.00,1007.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,10.20,132.14,13.25,137.20,3.08,200.56,12.96
2018,8,7,6,0,27.44,93.00,1007.20,0.00,0.00,100.00,0.00,0.00,100.00,0.00,18.69,10.95,133.67,12.98,133.88,1.44,180.00,11.16
2018,8,7,7,0,28.22,88.00,1007.50,0.00,0.00,100.00,0.00,0.00,100.00,0.00,133.50,12.77,139.57,12.82,141.84,1.08,90.00,14.40
2018,8,7,8,0,29.28,81.00,1007.60,0.00,0.00,10.00,0.00,0.00,10.00,53.62,274.12,12.03,141.07,11.75,139.97,2.62,74.05,9.72
2018,8,7,9,0,30.83,70.00,1007.60,0.00,0.00,10.00,0.00,0.00,10.00,53.62,555.36,10.95,133.67,10.18,135.00,5.94,75.96,9.72
2018,8,7,10,0,31.87,64.00,1007.70,0.00,0.00,10.00,0.00,0.00,10.00,53.62,685.30,10.69,122.62,9.59,124.29,7.95,84.81,9.36
2018,8,7,11,0,32.69,60.00,1007.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,791.21,11.75,117.35,10.63,118.30,9.35,105.64,10.08
2018,8,7,12,0,33.21,58.00,1007.20,0.00,0.00,10.00,0.00,0.00,10.00,53.62,847.28,13.91,111.25,12.90,112.99,12.24,118.07,11.88
2018,8,7,13,0,33.38,57.00,1006.70,0.00,0.00,10.00,0.00,0.00,10.00,53.62,846.39,16.31,112.04,15.32,113.55,14.51,119.74,14.40
2018,8,7,14,0,33.23,58.00,1006.30,0.00,0.00,10.00,0.00,0.00,10.00,53.62,795.66,17.92,112.44,17.58,112.89,15.63,118.93,15.48
2018,8,7,15,0,32.78,60.00,1006.10,0.00,0.00,10.00,0.00,0.00,10.00,53.62,696.87,18.86,113.63,18.20,114.54,15.65,113.03,16.56
2018,8,7,16,0,32.13,63.00,1005.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,557.14,18.68,115.08,18.51,116.57,15.11,102.38,17.64
2018,8,7,17,0,31.28,67.00,1006.10,0.00,0.00,10.00,0.00,0.00,10.00,53.62,384.48,18.03,116.05,18.36,118.07,16.24,102.80,18.00
2018,8,7,18,0,30.20,72.00,1006.40,0.00,0.00,10.00,0.00,0.00,10.00,53.62,202.92,16.12,119.43,17.10,120.34,16.52,106.46,17.64
2018,8,7,19,0,28.93,78.00,1006.80,0.00,0.00,0.00,0.00,0.00,0.00,46.70,34.71,13.28,122.83,15.78,124.78,16.95,102.26,17.28
2018,8,7,20,0,28.66,80.00,1006.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.81,127.57,15.35,129.29,19.20,120.41,16.56
2018,8,7,21,0,27.99,84.00,1006.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.51,128.05,14.53,131.99,19.08,121.89,17.64
2018,8,7,22,0,27.54,87.00,1007.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.79,126.03,14.26,132.95,18.78,122.47,19.44
2018,8,7,23,0,27.13,89.00,1007.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,126.87,13.49,133.92,18.17,123.69,18.72
2018,8,8,0,0,26.85,91.00,1007.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.21,127.87,13.25,132.80,17.37,124.02,17.28
2018,8,8,1,0,26.57,92.00,1007.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.49,125.22,11.46,133.73,15.68,121.87,15.48
2018,8,8,2,0,26.29,93.00,1007.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.13,130.24,10.44,136.40,14.08,122.47,13.32
2018,8,8,3,0,25.98,94.00,1007.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,129.29,9.42,136.55,13.58,122.01,13.32
2018,8,8,4,0,25.68,95.00,1007.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,131.63,8.65,135.00,12.78,122.35,11.88
2018,8,8,5,0,25.49,95.00,1007.40,0.00,0.00,0.00,0.00,0.00,0.00,46.79,0.00,4.20,120.96,8.21,127.87,12.59,120.96,10.80
2018,8,8,6,0,25.65,94.00,1007.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,31.15,3.42,108.43,7.29,122.91,12.40,115.82,9.72
2018,8,8,7,0,27.68,85.00,1007.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,205.59,5.69,108.43,5.24,105.95,12.77,111.50,8.64
2018,8,8,8,0,29.21,76.00,1007.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,399.61,8.31,94.97,7.57,92.73,13.55,106.99,9.72
2018,8,8,9,0,30.60,68.00,1007.90,0.00,0.00,10.00,0.00,0.00,10.00,53.62,567.82,10.09,87.95,9.01,87.71,13.71,103.67,11.16
2018,8,8,10,0,31.49,64.00,1008.00,0.00,0.00,10.00,7.00,0.00,10.00,53.62,678.18,12.68,83.48,11.61,82.87,12.73,98.13,12.96
2018,8,8,11,0,31.98,63.00,1007.90,0.00,0.00,13.80,46.00,0.00,10.00,51.19,763.62,14.21,81.25,12.73,81.87,12.24,90.00,13.68
2018,8,8,12,0,32.24,62.00,1007.70,0.00,0.00,13.50,45.00,0.00,10.00,51.38,809.01,15.68,80.75,14.56,81.47,12.73,81.87,14.76
2018,8,8,13,0,32.12,63.00,1007.20,0.00,0.00,30.00,100.00,0.00,10.00,40.85,795.66,16.98,85.14,15.88,86.10,13.85,81.03,16.20
2018,8,8,14,0,31.91,64.00,1006.80,0.00,0.00,30.00,100.00,0.00,10.00,40.85,729.80,16.94,87.56,16.20,88.73,14.97,80.31,16.56
